,state,race,type,Num Workers,Num Artists,artists_share,location_quotient
2610,Georgia,Hispanic,Announcers,467240,220.0,0.00047085009845047513,1.2366662229142402
2613,Illinois,Hispanic,Announcers,1100445,440.0,0.00039983824725451977,1.0501568474470775
2614,Indiana,Hispanic,Announcers,212120,80.0,0.0003771450122572129,0.9905541048710842
2618,Louisiana,Hispanic,Announcers,113925,95.0,0.0008338819398727232,2.190152730842568
2619,Maine,Hispanic,Announcers,10935,25.0,0.002286236854138,6.004696408472062
2620,Maryland,Hispanic,Announcers,321570,80.0,0.00024877942594147466,0.6534077703929297
2621,Massachusetts,Hispanic,Announcers,401715,275.0,0.0006845649278717497,1.7979784361875009
2622,Michigan,Hispanic,Announcers,236520,110.0,0.0004650769490952139,1.2215033104905495
2623,Minnesota,Hispanic,Announcers,149745,105.0,0.0007011920264449565,1.8416487492196487
2627,Nebraska,Hispanic,Announcers,99485,175.0,0.0017590591546464,4.62008832071663
2628,Nevada,Hispanic,Announcers,430565,295.0,0.0006851462613078165,1.7995052818375288
2630,New Jersey,Hispanic,Announcers,928940,255.0,0.00027450642667987166,0.7209785597689283
2631,New Mexico,Hispanic,Announcers,459615,170.0,0.0003698747865060975,0.9714591898462096
2632,New York,Hispanic,Announcers,1819490,825.0,0.0004534237616035264,1.1908967471539753
2633,North Carolina,Hispanic,Announcers,451040,65.0,0.00014411138701667258,0.3785019590042328
2636,Oklahoma,Hispanic,Announcers,187725,55.0,0.00029298175522706084,0.7695031641955646
2637,Oregon,Hispanic,Announcers,266060,50.0,0.00018792753514244908,0.4935830656742238
2638,Pennsylvania,Hispanic,Announcers,423215,125.0,0.0002953581512942594,0.7757446596486655
2642,Tennessee,Hispanic,Announcers,167595,35.0,0.0002088367791401892,0.5485002375804695
2643,Texas,Hispanic,Announcers,5220455,1875.0,0.0003591640958498828,0.943328051290194
2644,Utah,Hispanic,Announcers,213410,55.0,0.00025771988191743595,0.6768894686219596
2646,Virginia,Hispanic,Announcers,427525,60.0,0.00014034267001929713,0.3686035963836987
2647,Washington,Hispanic,Announcers,448570,185.0,0.0004124216956104956,1.0832066983461908
2649,Wisconsin,Hispanic,Announcers,186120,20.0,0.0001074575542660649,0.2822323456980098
2652,Alabama,White,Announcers,1496830,675.0,0.00045095301403633007,1.0242311493086194
2653,Alaska,White,Announcers,253950,155.0,0.0006103563693640481,1.386277475087929
2654,Arizona,White,Announcers,1857110,890.0,0.0004792392480790045,1.0884765165672288
2655,Arkansas,White,Announcers,1014735,270.0,0.00026607932120208724,0.6043350869811805
2656,California,White,Announcers,7686845,3970.0,0.0005164667688759172,1.1730298629800784
2657,Colorado,White,Announcers,2172170,1050.0,0.00048338758016177366,1.097898453675085
2658,Connecticut,White,Announcers,1329540,710.0,0.0005340192848654422,1.2128961751359624
2659,Delaware,White,Announcers,307920,105.0,0.0003409976617303196,0.7744940517405201
2660,District of Columbia,White,Announcers,183365,275.0,0.0014997409538352,3.406300330632957
2661,Florida,White,Announcers,5285390,3190.0,0.0006035505421548836,1.370819677917342
2662,Georgia,White,Announcers,2773560,1035.0,0.00037316661619002286,0.8475580831867412
2663,Hawaii,White,Announcers,177700,65.0,0.000365785030951041,0.8307925903355664
2664,Idaho,White,Announcers,688065,130.0,0.0001889356383481212,0.429121793152188
2665,Illinois,White,Announcers,4224420,1695.0,0.0004012385132160154,0.9113166355398012
2666,Indiana,White,Announcers,2724985,890.0,0.0003266073024255179,0.7418098168181351
2667,Iowa,White,Announcers,1463250,540.0,0.0003690415171706817,0.838188914386261
2668,Kansas,White,Announcers,1178420,355.0,0.00030125082737903294,0.684218691421678
2669,Kentucky,White,Announcers,1787115,660.0,0.0003693103129904903,0.8387994193454976
2670,Louisiana,White,Announcers,1337315,870.0,0.000650557273342481,1.4775841451920533
2671,Maine,White,Announcers,658985,130.0,0.00019727307905339272,0.4480582814559668
2672,Maryland,White,Announcers,1690500,1035.0,0.0006122448979591836,1.390566812897615
2673,Massachusetts,White,Announcers,2791055,1155.0,0.00041382201353968304,0.9398970255087596
2674,Michigan,White,Announcers,3807850,1505.0,0.000395236156886432,0.8976837289383303
2675,Minnesota,White,Announcers,2524705,880.0,0.0003485555738195156,0.7916600285597085
2676,Mississippi,White,Announcers,787155,345.0,0.0004382872496522286,0.995463916341516
2677,Missouri,White,Announcers,2479115,1025.0,0.0004134539946714856,0.9390611592951882
2678,Montana,White,Announcers,472695,260.0,0.0005500375506404764,1.2492778074879585
2679,Nebraska,White,Announcers,845465,555.0,0.0006564434955911836,1.4909532812022828
2680,Nevada,White,Announcers,749805,505.0,0.0006735084455291709,1.5297122045132394
2681,New Hampshire,White,Announcers,690940,100.0,0.00014473036732567227,0.32872016784855
2682,New Jersey,White,Announcers,2640925,1275.0,0.0004827853876955991,1.0965307185396342
2683,New Mexico,White,Announcers,374900,230.0,0.0006134969325153376,1.3934105078115162
2684,New York,White,Announcers,5774960,3210.0,0.0005558480058736338,1.2624748569725497
2685,North Carolina,White,Announcers,3309215,1285.0,0.0003883096142136428,0.8819517556691273
2686,North Dakota,White,Announcers,363175,170.0,0.0004680938941281752,1.0631625296745952
2687,Ohio,White,Announcers,4775955,1585.0,0.0003318707986151461,0.7537645805826148
2688,Oklahoma,White,Announcers,1276415,490.0,0.0003838876854314623,0.8719084095604155
2689,Oregon,White,Announcers,1600140,565.0,0.0003530941042658768,0.8019682072624994
2690,Pennsylvania,White,Announcers,5161830,1735.0,0.0003361211043370278,0.7634181262490934
2691,Rhode Island,White,Announcers,423445,195.0,0.00046050844855884473,1.0459340171873337
2692,South Carolina,White,Announcers,1586190,535.0,0.00033728620152692927,0.7660643638763531
2693,South Dakota,White,Announcers,398225,195.0,0.0004896729235984681,1.1121740973266128
2694,Tennessee,White,Announcers,2455855,905.0,0.0003685070983425324,0.8369751107447947
2695,Texas,White,Announcers,6162190,2720.0,0.00044140151472122735,1.0025372193056588
2696,Utah,White,Announcers,1227970,520.0,0.0004234631139197212,0.9617944627483088
2697,Vermont,White,Announcers,319270,85.0,0.00026623234253139976,0.6046826380721193
2698,Virginia,White,Announcers,2778485,1605.0,0.0005776529295641329,1.3119994889341124
2699,Washington,White,Announcers,2668545,1180.0,0.00044218853345174994,1.0043247427810549
2700,West Virginia,White,Announcers,734535,245.0,0.00033354435118816667,0.7575656521398285
2701,Wisconsin,White,Announcers,2597700,935.0,0.00035993378758132193,0.8175029004235057
2702,Wyoming,White,Announcers,260685,95.0,0.00036442449699829296,0.8277024651767968
2704,Alabama,African-American,Announcers,581200,265.0,0.0004559532002752925,1.0410684730034387
2708,California,African-American,Announcers,1066265,810.0,0.0007596610598678563,1.734518321440234
2710,Connecticut,African-American,Announcers,191785,75.0,0.0003910629089866256,0.8929058185383475
2713,Florida,African-American,Announcers,1569980,730.0,0.0004649740761028802,1.0616656514360283
2714,Georgia,African-American,Announcers,1613775,880.0,0.0005453052625056157,1.2450841810402873
2717,Illinois,African-American,Announcers,848255,310.0,0.0003654561423156952,0.8344384199970819
2722,Louisiana,African-American,Announcers,656860,165.0,0.0002511950796212283,0.5735485085077937
2724,Maryland,African-American,Announcers,957780,485.0,0.0005063793355467853,1.1562054204244931
2726,Michigan,African-American,Announcers,624375,255.0,0.0004084084084084084,0.9325104371387094
2727,Minnesota,African-American,Announcers,171180,160.0,0.0009346886318495152,2.1341551415928897
2728,Mississippi,African-American,Announcers,488460,90.0,0.00018425254882692543,0.4207000182001645
2729,Missouri,African-American,Announcers,340530,220.0,0.0006460517428714065,1.4751165273678457
2732,Nevada,African-American,Announcers,125635,70.0,0.0005571695785410117,1.2721737274471168
2734,New Jersey,African-American,Announcers,584190,225.0,0.0003851486673856109,0.8794019535170593
2736,New York,African-American,Announcers,1375735,720.0,0.0005233566057416581,1.1949692688783953
2737,North Carolina,African-American,Announcers,1079195,270.0,0.0002501864815904447,0.5712455975705568
2739,Ohio,African-American,Announcers,680665,160.0,0.0002350642386489683,0.536717294319336
2742,Pennsylvania,African-American,Announcers,636035,365.0,0.0005738677902945592,1.3103004075573952
2744,South Carolina,African-American,Announcers,638810,175.0,0.0002739468699613344,0.6254971988847173
2746,Tennessee,African-American,Announcers,554550,60.0,0.00010819583446037328,0.2470413018243649
2747,Texas,African-American,Announcers,1699445,655.0,0.0003854199459235221,0.8800213581687898
2750,Virginia,African-American,Announcers,837445,280.0,0.00033435031554311027,0.7634151317295751
2751,Washington,African-American,Announcers,147305,235.0,0.0015953294185533,3.6425825297596672
2753,Wisconsin,African-American,Announcers,160610,70.0,0.00043583836622875286,0.9951406901676016
2760,California,Asian,Announcers,3008795,1065.0,0.00035396230052230207,1.1721029097529363
2761,Colorado,Asian,Announcers,97015,20.0,0.00020615368757408647,0.6826527477794487
2762,Connecticut,Asian,Announcers,89425,70.0,0.0007827788649706458,2.592076568525371
2765,Florida,Asian,Announcers,292825,20.0,6.830017928797063e-05,0.2261676985428949
2767,Hawaii,Asian,Announcers,290190,70.0,0.000241221268823874,0.798774758400983
2769,Illinois,Asian,Announcers,378055,115.0,0.00030418854399492137,1.0072831965546905
2776,Maryland,Asian,Announcers,213470,110.0,0.0005152948892115988,1.7063360649834998
2777,Massachusetts,Asian,Announcers,249930,55.0,0.0002200616172528308,0.7287071575881802
2779,Minnesota,Asian,Announcers,143550,80.0,0.000557297109021247,1.845421283896154
2786,New Jersey,Asian,Announcers,450385,110.0,0.0002442354874163216,0.8087559749814662
2788,New York,Asian,Announcers,864770,405.0,0.000468332620234282,1.5508262492893143
2793,Oregon,Asian,Announcers,98010,45.0,0.0004591368227731864,1.520375489573536
2799,Texas,Asian,Announcers,712575,175.0,0.0002455881836999614,0.8132352634472908
2802,Virginia,Asian,Announcers,304945,155.0,0.0005082883798717802,1.6831348653859877
2803,Washington,Asian,Announcers,355135,35.0,9.855407098708942e-05,0.3263497643718323
2809,Alaska,Other,Announcers,71330,30.0,0.0004205804009533156,0.929175112122018
2810,Arizona,Other,Announcers,182520,80.0,0.00043830813061582295,0.9683404302383452
2812,California,Other,Announcers,688910,590.0,0.0008564253676097023,1.8920737513425312
2817,Florida,Other,Announcers,214840,20.0,9.30925339787749e-05,0.2056664207399725
2819,Hawaii,Other,Announcers,198250,195.0,0.0009836065573770492,2.1730511720545427
2828,Maryland,Other,Announcers,85910,25.0,0.0002910022116168083,0.6429020753081087
2830,Michigan,Other,Announcers,120390,70.0,0.0005814436414984634,1.2845652330859287
2839,New Mexico,Other,Announcers,91840,15.0,0.0001633275261324042,0.3608343899589696
2840,New York,Other,Announcers,234265,100.0,0.0004268670095831644,0.9430639197442148
2842,North Dakota,Other,Announcers,23305,15.0,0.0006436387041407423,1.4219708377529188
2843,Ohio,Other,Announcers,121180,40.0,0.00033008747318039283,0.7292519199830947
2844,Oklahoma,Other,Announcers,242885,50.0,0.0002058587397327953,0.454797268581589
2849,South Dakota,Other,Announcers,32695,40.0,0.0012234286588163,2.7028826323153816
2851,Texas,Other,Announcers,261190,105.0,0.0004020062023814082,0.8881397167457501
2854,Virginia,Other,Announcers,128845,55.0,0.0012234286588163,2.7028826323153816
2855,Washington,Other,Announcers,214925,15.0,0.0004020062023814082,0.8881397167457501
2860,Alabama,Hispanic,Writers And Authors,88165,60.0,0.0006805421652583225,1.3554495082251374
2862,Arizona,Hispanic,Writers And Authors,1033370,525.0,0.0005080464886729826,1.011886402315585
2864,California,Hispanic,Writers And Authors,7470730,3735.0,0.0004999511426594188,0.9957627389583962
2865,Colorado,Hispanic,Writers And Authors,594525,320.0,0.0005382448172911148,1.0720330203567037
2866,Connecticut,Hispanic,Writers And Authors,288845,45.0,0.00015579289930585608,0.3102958487060601
2868,District of Columbia,Hispanic,Writers And Authors,44885,85.0,0.0018937284170658,3.7717769488236175
2869,Florida,Hispanic,Writers And Authors,2752995,1610.0,0.0005848176258947073,1.1647930192826206
2870,Georgia,Hispanic,Writers And Authors,467240,115.0,0.0002461261878263847,0.4902144749899038
2872,Idaho,Hispanic,Writers And Authors,101285,35.0,0.0003455595596583897,0.688257920100611
2873,Illinois,Hispanic,Writers And Authors,1100445,425.0,0.0003862073979162975,0.7692170365077222
2874,Indiana,Hispanic,Writers And Authors,212120,75.0,0.0003535734489911371,0.704219344549484
2876,Kansas,Hispanic,Writers And Authors,167495,125.0,0.0007462909340577331,1.486402652475562
2878,Louisiana,Hispanic,Writers And Authors,113925,45.0,0.0003949967083607637,0.7867228827693827
2880,Maryland,Hispanic,Writers And Authors,321570,65.0,0.00020213328357744816,0.4025929234186181
2881,Massachusetts,Hispanic,Writers And Authors,401715,385.0,0.0009583908990204496,1.9088464155216864
2882,Michigan,Hispanic,Writers And Authors,236520,120.0,0.0005073566717402334,1.0105124800665417
2883,Minnesota,Hispanic,Writers And Authors,149745,130.0,0.0008681425089318509,1.7290968831510234
2888,Nevada,Hispanic,Writers And Authors,430565,195.0,0.00045289329137296336,0.9020366707725314
2890,New Jersey,Hispanic,Writers And Authors,928940,470.0,0.0005059530217236851,1.007716802117728
2891,New Mexico,Hispanic,Writers And Authors,459615,275.0,0.0005983268605245695,1.191699633406367
2892,New York,Hispanic,Writers And Authors,1819490,1465.0,0.0008051706796959587,1.6036746252407763
2893,North Carolina,Hispanic,Writers And Authors,451040,175.0,0.0003879921958141185,0.7727718543520573
2895,Ohio,Hispanic,Writers And Authors,204545,215.0,0.0010511134469187,2.093523777728119
2897,Oregon,Hispanic,Writers And Authors,266060,165.0,0.0006201608659700819,1.235186860876646
2898,Pennsylvania,Hispanic,Writers And Authors,423215,130.0,0.0003071724773460298,0.611801596747398
2900,South Carolina,Hispanic,Writers And Authors,134610,95.0,0.0007057425154149024,1.4056415521139562
2902,Tennessee,Hispanic,Writers And Authors,167595,45.0,0.0002685044303231003,0.5347856703332553
2903,Texas,Hispanic,Writers And Authors,5220455,2075.0,0.00039747493274053697,0.7916588120744541
2904,Utah,Hispanic,Writers And Authors,213410,55.0,0.00025771988191743595,0.5133058685235625
2906,Virginia,Hispanic,Writers And Authors,427525,235.0,0.0005496754575755804,1.094799656346696
2907,Washington,Hispanic,Writers And Authors,448570,345.0,0.0007691107296520053,1.5318532979977442
2909,Wisconsin,Hispanic,Writers And Authors,186120,95.0,0.0005104233827638083,1.0166205100476016
2912,Alabama,White,Writers And Authors,1496830,1465.0,0.0009787350600936643,0.4895305608679569
2913,Alaska,White,Writers And Authors,253950,425.0,0.0016735577869659,0.8370576630002095
2914,Arizona,White,Writers And Authors,1857110,3135.0,0.0016881067895816,0.8443345877788755
2915,Arkansas,White,Writers And Authors,1014735,1015.0,0.0010002611519263,0.5002971924496933
2916,California,White,Writers And Authors,7686845,34710.0,0.0045155066870738,2.258505504967522
2917,Colorado,White,Writers And Authors,2172170,5345.0,0.0024606729675854,1.2307463654356352
2918,Connecticut,White,Writers And Authors,1329540,2555.0,0.0019217172856777,0.961178749024736
2919,Delaware,White,Writers And Authors,307920,365.0,0.0011853728241101,0.5928838631455051
2920,District of Columbia,White,Writers And Authors,183365,2840.0,0.0154882338505167,7.746696846613362
2921,Florida,White,Writers And Authors,5285390,8315.0,0.0015732046263378,0.7868643665605978
2922,Georgia,White,Writers And Authors,2773560,3600.0,0.0012979708389218,0.6492016263388413
2923,Hawaii,White,Writers And Authors,177700,450.0,0.0025323579065841,1.2666007757093112
2924,Idaho,White,Writers And Authors,688065,895.0,0.0013007492024736,0.6505912709150456
2925,Illinois,White,Writers And Authors,4224420,8125.0,0.0019233409556814,0.9619908544861648
2926,Indiana,White,Writers And Authors,2724985,2730.0,0.0010018403771029,0.5010870680942601
2927,Iowa,White,Writers And Authors,1463250,1800.0,0.0012301383905689,0.6152741031089549
2928,Kansas,White,Writers And Authors,1178420,1760.0,0.001493525228696,0.7470113953045197
2929,Kentucky,White,Writers And Authors,1787115,1550.0,0.0008673196744473635,0.4338043092513713
2930,Louisiana,White,Writers And Authors,1337315,1115.0,0.0008337601836515705,0.417018973748896
2931,Maine,White,Writers And Authors,658985,1140.0,0.0017299331547759,0.8652547375185266
2932,Maryland,White,Writers And Authors,1690500,4985.0,0.0029488317065956,1.4749070489994014
2933,Massachusetts,White,Writers And Authors,2791055,7100.0,0.0025438409490318,1.2723442096978197
2934,Michigan,White,Writers And Authors,3807850,5265.0,0.0013826700106359,0.6915653207898084
2935,Minnesota,White,Writers And Authors,2524705,4430.0,0.0017546604454777,0.8776225017681075
2936,Mississippi,White,Writers And Authors,787155,460.0,0.0005843829995363048,0.2922888421891509
2937,Missouri,White,Writers And Authors,2479115,3030.0,0.001222210345224,0.6113087598383026
2938,Montana,White,Writers And Authors,472695,665.0,0.001406826812215,0.703647745449942
2939,Nebraska,White,Writers And Authors,845465,940.0,0.001111814208749,0.5560923025867603
2940,Nevada,White,Writers And Authors,749805,1425.0,0.0019004941284734,0.9505636352179004
2941,New Hampshire,White,Writers And Authors,690940,925.0,0.0013387558977624,0.6696009494481874
2942,New Jersey,White,Writers And Authors,2640925,5685.0,0.0021526548463133,1.0766859973014935
2943,New Mexico,White,Writers And Authors,374900,1155.0,0.0030808215524139,1.5409239578512433
2944,New York,White,Writers And Authors,5774960,22705.0,0.0039316289636638,1.9664693850068724
2945,North Carolina,White,Writers And Authors,3309215,5755.0,0.0017390831360307,0.8698312522856454
2946,North Dakota,White,Writers And Authors,363175,305.0,0.0008398155159358435,0.4200476485458103
2947,Ohio,White,Writers And Authors,4775955,5485.0,0.001148461407195,0.574422006243006
2948,Oklahoma,White,Writers And Authors,1276415,1260.0,0.000987139762538046,0.4937343120865274
2949,Oregon,White,Writers And Authors,1600140,4740.0,0.0029622408039296,1.4816138312597666
2950,Pennsylvania,White,Writers And Authors,5161830,7880.0,0.0015265903758938,0.7635494766636945
2951,Rhode Island,White,Writers And Authors,423445,870.0,0.0020545761551086,1.0276303144387573
2952,South Carolina,White,Writers And Authors,1586190,2095.0,0.0013207749386895,0.6606074747696975
2953,South Dakota,White,Writers And Authors,398225,325.0,0.0008161215393307803,0.4081967134668536
2954,Tennessee,White,Writers And Authors,2455855,3065.0,0.0012480378523976,0.6242268155901025
2955,Texas,White,Writers And Authors,6162190,10275.0,0.0016674266778531,0.8339910871666729
2956,Utah,White,Writers And Authors,1227970,2435.0,0.0019829474661433,0.9918040385514868
2957,Vermont,White,Writers And Authors,319270,895.0,0.0028032699595953,1.4021019288444292
2958,Virginia,White,Writers And Authors,2778485,6655.0,0.002395190184579,1.1979940662697592
2959,Washington,White,Writers And Authors,2668545,5810.0,0.0021772164231819,1.0889708770309865
2960,West Virginia,White,Writers And Authors,734535,715.0,0.0009734049432634252,0.4868646145993628
2961,Wisconsin,White,Writers And Authors,2597700,3625.0,0.0013954652192323,0.6979650564241436
2962,Wyoming,White,Writers And Authors,260685,290.0,0.0011124537276789,0.5564121685783219
2964,Alabama,African-American,Writers And Authors,581200,370.0,0.0006366139022711631,0.9974779209646778
2966,Arizona,African-American,Writers And Authors,152575,70.0,0.00045879075864329016,0.7188558880927314
2968,California,African-American,Writers And Authors,1066265,2085.0,0.0019554238392894,3.0638540862220074
2969,Colorado,African-American,Writers And Authors,118415,165.0,0.0013934045517882,2.1832546704083704
2970,Connecticut,African-American,Writers And Authors,191785,60.0,0.00031285032718930054,0.4901892541532677
2972,District of Columbia,African-American,Writers And Authors,149480,275.0,0.0018397109981268,2.8825495249800106
2973,Florida,African-American,Writers And Authors,1569980,725.0,0.00046178932215697015,0.7235541846408203
2974,Georgia,African-American,Writers And Authors,1613775,970.0,0.0006010751188982355,0.9417940101578688
2975,Hawaii,African-American,Writers And Authors,16455,25.0,0.0015192950470981,2.380506079909461
2977,Illinois,African-American,Writers And Authors,848255,430.0,0.0005069230361153191,0.7942719038171954
2978,Indiana,African-American,Writers And Authors,292355,125.0,0.0004275623813514392,0.6699257331824353
2980,Kansas,African-American,Writers And Authors,83690,100.0,0.0011948858883976,1.8722058809850728
2981,Kentucky,African-American,Writers And Authors,176080,30.0,0.00017037710131758292,0.2669552081661302
2982,Louisiana,African-American,Writers And Authors,656860,185.0,0.00028164296806016504,0.4412920315323437
2984,Maryland,African-American,Writers And Authors,957780,970.0,0.0010127586710935,1.5868400141394838
2985,Massachusetts,African-American,Writers And Authors,260415,165.0,0.0006336040550659524,0.9927619445746488
2986,Michigan,African-American,Writers And Authors,624375,360.0,0.0005765765765765766,0.9034084911258564
2987,Minnesota,African-American,Writers And Authors,171180,80.0,0.0004673443159247576,0.7322580216363626
2988,Mississippi,African-American,Writers And Authors,488460,145.0,0.0002968513286656021,0.4651212376867687
2989,Missouri,African-American,Writers And Authors,340530,165.0,0.00048453880715355473,0.7591991947740497
2992,Nevada,African-American,Writers And Authors,125635,50.0,0.0003979782703864369,0.6235718954894761
2994,New Jersey,African-American,Writers And Authors,584190,310.0,0.0005306492750646193,0.8314473400039134
2996,New York,African-American,Writers And Authors,1375735,1385.0,0.001006734581878,1.5774011753630053
2997,North Carolina,African-American,Writers And Authors,1079195,560.0,0.0005189052951505521,0.813046295624042
2999,Ohio,African-American,Writers And Authors,680665,150.0,0.00022037272373340777,0.3452908042421176
3001,Oregon,African-American,Writers And Authors,39020,125.0,0.0032034853921066,5.019378209240156
3002,Pennsylvania,African-American,Writers And Authors,636035,455.0,0.0007153694372165054,1.120875960155283
3004,South Carolina,African-American,Writers And Authors,638810,290.0,0.0004539690987930684,0.7113010746872436
3006,Tennessee,African-American,Writers And Authors,554550,240.0,0.0004327833378414931,0.6781061841693945
3007,Texas,African-American,Writers And Authors,1699445,770.0,0.0004530890967345221,0.7099222442522314
3010,Virginia,African-American,Writers And Authors,837445,470.0,0.0005612308868045066,0.8793641108900423
3011,Washington,African-American,Writers And Authors,147305,60.0,0.0004073181494178745,0.6382060765607713
3018,Arizona,Asian,Writers And Authors,120580,170.0,0.0014098523801625,1.4351388374764382
3020,California,Asian,Writers And Authors,3008795,3220.0,0.0010701958757575,1.0893904118030575
3021,Colorado,Asian,Writers And Authors,97015,55.0,0.0005669226408287377,0.5770907019387536
3022,Connecticut,Asian,Writers And Authors,89425,30.0,0.00033547665641599103,0.3414936098727008
3024,District of Columbia,Asian,Writers And Authors,19090,95.0,0.0049764274489261,5.065682339745584
3025,Florida,Asian,Writers And Authors,292825,180.0,0.0006147016135917356,0.6257266161604974
3026,Georgia,Asian,Writers And Authors,217095,100.0,0.0004606278357401138,0.4688894426075569
3027,Hawaii,Asian,Writers And Authors,290190,115.0,0.00039629208449636446,0.4033997952180321
3029,Illinois,Asian,Writers And Authors,378055,295.0,0.00078030974329132,0.7943050163376185
3030,Indiana,Asian,Writers And Authors,76575,70.0,0.0009141364675155076,0.9305319945154596
3031,Iowa,Asian,Writers And Authors,40760,30.0,0.0007360157016683023,0.7492165373617831
3036,Maryland,Asian,Writers And Authors,213470,180.0,0.000843209818709889,0.8583332382873362
3037,Massachusetts,Asian,Writers And Authors,249930,375.0,0.0015004201176329,1.5273309558109407
3038,Michigan,Asian,Writers And Authors,163870,105.0,0.0006407518154634772,0.6522440423508389
3039,Minnesota,Asian,Writers And Authors,143550,140.0,0.000975269940787182,0.9927619293628884
3041,Missouri,Asian,Writers And Authors,63375,65.0,0.001025641025641,1.0440364465937189
3044,Nevada,Asian,Writers And Authors,131920,150.0,0.001137052759248,1.1574464092960233
3046,New Jersey,Asian,Writers And Authors,450385,420.0,0.0009325354974077732,0.9492610208602148
3048,New York,Asian,Writers And Authors,864770,1585.0,0.0018328572915341,1.8657305684225496
3049,North Carolina,Asian,Writers And Authors,154710,60.0,0.0003878223773511732,0.394778179340266
3051,Ohio,Asian,Writers And Authors,136125,65.0,0.0004775022956841138,0.4860665550257257
3052,Oklahoma,Asian,Writers And Authors,44710,65.0,0.0014538134645493,1.4798883874497188
3053,Oregon,Asian,Writers And Authors,98010,145.0,0.0014794408733802,1.505975437579706
3054,Pennsylvania,Asian,Writers And Authors,227500,100.0,0.0004395604395604396,0.447444191397308
3055,Rhode Island,Asian,Writers And Authors,18645,45.0,0.0024135156878519,2.4568033839795875
3059,Texas,Asian,Writers And Authors,712575,505.0,0.0007086973301056029,0.7214081961780616
3060,Utah,Asian,Writers And Authors,40990,75.0,0.0018297145645279,1.8625314749247543
3062,Virginia,Asian,Writers And Authors,304945,350.0,0.0011477479545491,1.1683334286514175
3063,Washington,Asian,Writers And Authors,355135,375.0,0.0010559364748616,1.074875260917196
3068,Alabama,Other,Writers And Authors,43075,65.0,0.0015089959373186,0.985398315927186
3069,Alaska,Other,Writers And Authors,71330,75.0,0.0010514510023832,0.6866142057807729
3070,Arizona,Other,Writers And Authors,182520,170.0,0.0009314047775586237,0.6082221141586845
3072,California,Other,Writers And Authors,688910,1875.0,0.0027216907868952,1.7773073151189032
3073,Colorado,Other,Writers And Authors,87510,220.0,0.0025139984001828,1.6416808876144229
3074,Connecticut,Other,Writers And Authors,41230,100.0,0.0024254183846713,1.583836730482417
3076,District of Columbia,Other,Writers And Authors,11085,140.0,0.0126296797474064,8.247381484610381
3077,Florida,Other,Writers And Authors,214840,290.0,0.0013498417426922,0.8814680988344403
3078,Georgia,Other,Writers And Authors,102865,180.0,0.0017498663296553,1.142690508103068
3081,Illinois,Other,Writers And Authors,112345,245.0,0.0021807824113222,1.4240855540930673
3082,Indiana,Other,Writers And Authors,61485,25.0,0.000406603236561763,0.2655183719516551
3084,Kansas,Other,Writers And Authors,43715,80.0,0.0018300354569369,1.195042221622602
3087,Maine,Other,Writers And Authors,14700,20.0,0.001360544217687,0.8884569850039462
3088,Maryland,Other,Writers And Authors,85910,110.0,0.0012804097311139,0.8361278924172862
3089,Massachusetts,Other,Writers And Authors,97815,210.0,0.0021469099831314,1.4019663204555448
3090,Michigan,Other,Writers And Authors,120390,140.0,0.0011628872829969,0.759383867072897
3091,Minnesota,Other,Writers And Authors,83065,120.0,0.0014446517787275,0.9433805583259864
3093,Missouri,Other,Writers And Authors,70070,40.0,0.0005708577137148566,0.3727791545471104
3094,Montana,Other,Writers And Authors,37130,45.0,0.0012119579854565,0.7914278152169546
3095,Nebraska,Other,Writers And Authors,24240,25.0,0.0010313531353135,0.6734899793501449
3096,Nevada,Other,Writers And Authors,69460,175.0,0.0025194356464152,1.645231495769257
3097,New Hampshire,Other,Writers And Authors,12270,10.0,0.0008149959250203,0.5322052844155668
3098,New Jersey,Other,Writers And Authors,85410,90.0,0.0010537407797681,0.6881094667838783
3099,New Mexico,Other,Writers And Authors,91840,40.0,0.0004355400696864112,0.2844145836140682
3100,New York,Other,Writers And Authors,234265,625.0,0.0026679188098947,1.7421933600247064
3101,North Carolina,Other,Writers And Authors,145630,70.0,0.00048067019158140486,0.3138852700573579
3102,North Dakota,Other,Writers And Authors,23305,35.0,0.001501823642995,0.9807146938093336
3103,Ohio,Other,Writers And Authors,121180,85.0,0.0007014358805083347,0.4580487715639672
3104,Oklahoma,Other,Writers And Authors,242885,125.0,0.0005146468493319884,0.3360725672529698
3105,Oregon,Other,Writers And Authors,93460,155.0,0.0016584635138026,1.0830030175109628
3106,Pennsylvania,Other,Writers And Authors,104810,140.0,0.0013357504054956,0.8722662318185868
3109,South Dakota,Other,Writers And Authors,32695,40.0,0.0012234286588163,0.7989183471208448
3110,Tennessee,Other,Writers And Authors,60575,55.0,0.0009079653322327692,0.59291578404927
3111,Texas,Other,Writers And Authors,261190,415.0,0.0015888816570312,1.0375649598025527
3112,Utah,Other,Writers And Authors,57995,145.0,0.002500215535822,1.6326804582601184
3114,Virginia,Other,Writers And Authors,128845,160.0,0.0012418021653925,0.8109165387594713
3115,Washington,Other,Writers And Authors,214925,315.0,0.0014656275444922,0.9570780665489762
3117,Wisconsin,Other,Writers And Authors,66920,65.0,0.0009713090257023312,0.6342802220347211
3118,Wyoming,Other,Writers And Authors,10830,35.0,0.0032317636195752,2.1103929768445537
3120,Alabama,Hispanic,Photographers,88165,75.0,0.000850677706572903,1.054230289161356
